GroupID,object,spt,npoints,median_mjd,pseudomag,ra_mean,dec_mean,ra_median,dec_median,ra_std,dec_std,ra_skew,dec_skew,ra_kurtosis,dec_kurtosis,semi_major_axis,semi_minor_axis,position_angle,bbox_width,bbox_height,bbox_diagonal,spatial_density,time_span,min_mjd,max_mjd,bbox,EC,CP,LP,I2,P3,HAM,EGG,SCI,CAL
3215,LMC-CEP227;LMC-CEP-0227;;;;;;;;;,;;;;;;;;;;,47,55185.29230108796,14.039805716613388,73.06516793404255,-70.24277425531915,73.06489111,-70.2423,16.273621872266368,9.033239385034465,0.5002109145262666,-1.8395717638740616,0.25824575301881936,3.2032029026239623,39.999790478349745,21.805503567184438,83.73718457486271,42.51599999998916,70.76098800001773,82.55136388175384,0.015622537342738722,1603792.808170122,54810.25428628472,59201.19968853009,"[(-70.25157, 73.05653111), (-70.25157, 73.07618694), (-70.23976, 73.07618694), (-70.23976, 73.05653111)]",47,0,0,0,47,0,47,47,0
3216,LMC-CEP1718;LMC-CEP-1718;OGLE-LMC-CEP-1718;;;;;;;;,;;;;;;;;;;,29,56573.16397880787,13.786231548860512,80.4776031662069,-69.36556482758621,80.47712694,-69.36595,20.718452290220117,6.538745294735325,0.4161071662253163,0.30016953118105244,-0.7096153387705022,0.7131824788674339,50.81253174849382,15.68104793056363,93.79828432069142,30.455999999998085,74.79997200003368,80.76263831256199,0.012729862092454847,1616165.095721311,54810.27895133102,59235.09783078704,"[(-69.36981, 80.46891611), (-69.36981, 80.48969388), (-69.36135, 80.48969388), (-69.36135, 80.46891611)]",29,0,0,0,29,5,23,29,0
3217,SMC3-165186;;;;;;;;;;,;;;;;;;;;;,8,55118.20347725695,15.993272263286332,11.00948326,-72.9049325,11.011049995,-72.90483499999999,17.99230704643793,7.108955076915556,-1.449044798793738,-0.5158547859061186,1.1751951706291015,-0.6935903841972464,44.459827624773304,16.294708196644997,81.51531913730571,21.56400000004055,58.18301999999633,62.050543207305786,0.006376236311632465,264440.4174093395,54811.02914621528,55535.02755116898,"[(-72.90851, 10.99839305), (-72.90851, 11.014555), (-72.90252, 11.014555), (-72.90252, 10.99839305)]",8,0,0,0,8,0,8,8,0
3218,LMC-CEP1812;;;;;;;;;;,;;;;;;;;;;,13,54888.12608914352,15.2375805251884,80.78210993307692,-69.56408615384615,80.78075,-69.56398,13.382148128961328,9.876731256233832,1.4480954894338884,-2.377276194589656,1.4623999711985256,5.169895822004516,33.24256366737996,23.49962826427907,76.0368934156103,38.84400000000028,47.71101599998815,61.52395780304732,0.0070145649679539445,264852.3715421429,54811.09971255787,55536.22598645833,"[(-69.57252, 80.77843194), (-69.57252, 80.791685), (-69.56173, 80.791685), (-69.56173, 80.77843194)]",13,0,0,0,13,0,13,13,0
3219,LMC-CEPII-098;OGLE-LMC-T2CEP-098;LMC-T2-52;LMC-T2-98;LMC-T2CEP-098;;;;;;,;;;;;;;;;;,8,54811.32694731482,13.433244293799753,80.1029491975,-70.18668625000001,80.10175097,-70.18700000000001,24.88904884835706,6.048549082226583,0.306261992123069,1.2786477894532975,-1.1609945125650414,0.8547947397162119,61.3971241770341,12.680176929145807,82.69196558810968,19.47600000004286,72.20498400001247,74.78552193067671,0.005688831167682419,1606329.4979933256,54811.26694738426,59209.1574278588,"[(-70.18846, 80.09394), (-70.18846, 80.11399694), (-70.18305, 80.11399694), (-70.18305, 80.09394)]",8,0,0,0,8,0,8,8,0
3220,HD23207;;;;;;;;;;,A;;;;;;;;;;,43,54812.22779405092,6.602551299736372,55.68971696581396,-18.712693255813953,55.68951,-18.71209,2.2241473806677723,4.265518749932111,0.727917305217414,-0.7900520248385813,-0.7361942810915401,-0.9086826355085735,11.750553787195486,0.7517333434518932,152.62607376465866,12.708000000004915,7.868988000006993,14.947047740084962,0.4300038721671202,37.74269868830015,54812.12446017361,54812.22779405092,"[(-18.7151, 55.68883305), (-18.7151, 55.69101888), (-18.71157, 55.69101888), (-18.71157, 55.68883305)]",43,0,0,0,43,43,0,43,0
3221,HD34816;HD_34816_4.29;;;;;;;;;,B0.5IV;B0;G2V;;;;;;;;,117,55572.00917456018,3.9499922552533633,79.89394916760683,-13.175710512820514,79.89432305,-13.17589,9.784075087368103,5.603929029023204,0.05086187039465471,-0.17979035298927507,-1.168273571444479,2.3727334882457294,23.96541068646859,13.686043130852168,92.66018761116543,33.91200000000154,38.82301199997755,51.54852087839675,0.08886755507569491,913177.5497054086,54813.0696381713,57313.213511423615,"[(-13.18157, 79.88821694), (-13.18157, 79.89900111), (-13.17215, 79.89900111), (-13.17215, 79.88821694)]",115,2,0,0,115,29,86,117,0
3222,SX_PHE;;;;;;;;;;,A2V;;;;;;;;;;,92,54820.03854353009,6.032490521377962,356.6414808535869,-41.58408141304348,356.64146291,-41.584075,1.2904866385989457,1.369213150568579,0.31776681816606833,-0.939934140237176,-0.84566167040632,1.8251675944745864,3.72266381252946,2.711183456026699,-140.55705079668888,7.631999999992445,5.24199599997246,9.258830707147203,2.2996025440693715,270623.1603121704,54813.07906965278,55554.00490212963,"[(-41.58544, 356.64093), (-41.58544, 356.64238611), (-41.58332, 356.64238611), (-41.58332, 356.64093)]",92,0,0,0,92,0,92,92,0
3223,HD31225;;;;;;;;;;,A;;;;;;;;;;,42,54813.21761818287,6.160281709606922,73.30405098809524,-20.770237619047617,73.3040925,-20.770155000000003,1.5442489879228258,0.7811419140556247,-0.5592952883112492,-1.1857378211776322,-0.6431019675331155,0.6512371090573548,3.782532960873392,1.906519386312349,92.52950482843933,3.0959999999979004,5.728032000001804,6.511187802009067,2.3683337440979986,37.55837003743545,54813.13195252315,54813.23478173612,"[(-20.77087, 73.30303388), (-20.77087, 73.304625), (-20.77001, 73.304625), (-20.77001, 73.30303388)]",42,0,0,0,42,42,0,42,0
3224,HD65949;;;;;;;;;;,G2V;B9;;;;;;;;;,16,55599.18623777778,8.416656119407378,119.452998224375,-60.611058125,119.454155555,-60.610985,6.998271085827192,1.3991126473615472,-0.8118134151666959,-0.046079016574297034,-1.222531684854517,0.7319263776339691,17.292636622607194,2.4710736841073095,82.03734915930289,6.120000000024106,17.491968000001634,18.531684880586983,0.14946168921397399,1401706.9593478886,54814.29635021991,58651.960852199074,"[(-60.61187, 119.449825), (-60.61187, 119.45468388), (-60.61017, 119.45468388), (-60.61017, 119.449825)]",4,12,0,0,4,4,0,16,0
3225,HD51193;;;;;;;;;;,B1V;;;;;;;;;;,105,54837.36627050926,7.4315069461428465,104.082307602,-3.807327238095238,104.08343888,-3.80704,12.666556114296837,3.490845351191665,-1.2570188595253433,-0.37068030644290123,0.3058384997929351,-0.7749299912571206,31.062645085121144,8.326121659332623,93.67634462981832,14.507999999999122,47.861999999997806,50.012529510111406,0.1512136197744579,8876.17462720307,54815.06528998843,54839.36693167824,"[(-3.80977, 104.072435), (-3.80977, 104.08573), (-3.80574, 104.08573), (-3.80574, 104.072435)]",105,0,0,0,105,0,105,105,0
3226,HD50870;;;;;;;;;;,F0;;;;;;;;;;,221,55569.347404444445,8.382337826846378,103.7389044126697,-3.339676515837104,103.74022388,-3.33947,13.53917212352649,3.6873578609533544,-1.2144320308318564,-0.17882890616325087,0.18503446197890971,-1.009575230284217,33.17426282363303,8.895553535744883,92.73547192785348,17.7839999999998,49.67297999996845,52.760549637747886,0.25017425136972565,410211.89527104987,54815.07191283565,55938.170873194445,"[(-3.34184, 103.72902), (-3.34184, 103.74281805), (-3.3369, 103.74281805), (-3.3369, 103.72902)]",221,0,0,0,221,0,221,221,0
3227,HD51452;;;;;;;;;;,B0III;;;;;;;;;;,106,54837.37539363426,7.354987329464402,104.33888424169811,-4.1939675471698115,104.34003111,-4.1938200000000005,12.197578822173694,3.5762605089716857,-1.3228333563501231,-0.3813852933157798,0.4303764221312498,-0.6272131602013835,29.94387850432115,8.445911147389932,94.5917761677947,15.87600000000009,43.67797199997767,46.47378415871508,0.15286297568912408,8859.826489539319,54815.08367443287,54839.34055736111,"[(-4.19676, 104.33020611), (-4.19676, 104.34233888), (-4.19235, 104.34233888), (-4.19235, 104.33020611)]",106,0,0,0,106,0,106,106,0
3228,COMB-STAR-6GHZ;;;;;;;;;;,;;;;;;;;;;,12,54840.9045671412,13.093398985691138,0.18378117666666668,-29.676296666666662,0.183792495,-29.67627,0.1060459484220336,0.3213833734478095,-1.6115210007854432,-3.0095864795599683,2.5787312096700363,7.070447744433796,0.8168760331229497,0.13740758639959158,-164.1290013736756,1.1160000000089099,0.4290120000000064,1.1956200467388844,25.06384010693641,3.180824435672548,54840.89585851852,54840.9045671412,"[(-29.67658, 0.18370194), (-29.67658, 0.18382111), (-29.67627, 0.18382111), (-29.67627, 0.18370194)]",12,0,0,0,12,12,0,12,0
3229,HD46375;HD46735;;;;;;;;;,K1;F8;;;;;;;;;,1167,54842.22197668981,6.957582004565877,98.30356598446444,5.460571165381319,98.30375805,5.46049,3.866219316000621,3.4138455295591132,-0.2551126960491805,0.17846189519403424,0.7472796441742351,-0.5361884079516299,10.347063773012747,7.23262137365785,55.561255803457705,18.107999999998725,30.621995999996443,35.57536089801131,2.1045869581090737,531466.8419947051,54842.22197668981,56297.29888837963,"[(5.45826, 98.30064194), (5.45826, 98.30914805), (5.46329, 98.30914805), (5.46329, 98.30064194)]",1167,0,0,0,1165,1165,0,1167,0
3230,HD-86081;HD86081;;;;;;;;;,F8;;;;;;;;;;,19,55972.28786559028,8.74073091449886,149.02802420736842,-3.8068978947368417,149.02828611,-3.80691,4.49741035942934,2.609264143091281,-0.5277226191388077,1.4958045181797994,-0.5192903974168899,2.1720629307419754,11.144341018254181,6.145738726353711,100.77042810934243,10.584000000000593,16.217999999980748,19.366067747464587,0.11068951223641968,413450.216503648,54842.23319233796,55974.19819303241,"[(-3.80777, 149.02556694), (-3.80777, 149.03007194), (-3.80483, 149.03007194), (-3.80483, 149.02556694)]",19,0,0,0,9,9,0,19,0
3231,OBJ219;M67-219;;;;;;;;;,G2;G2V;;;;;;;;;,6,54842.310062812496,11.799434451153802,132.89316569333334,11.631195,132.892875555,11.631129999999999,15.662020789673683,5.805662752865106,0.09391548581503961,0.09993772253335728,-1.4416255650257488,-0.9458091590033506,38.3406827556795,14.195375852220387,91.04543791099536,16.559999999999775,38.27502000001459,41.70384581788003,0.009466195983165442,414825.9435011741,54842.310062812496,55978.04159875,"[(11.62896, 132.88789305), (11.62896, 132.898525), (11.63356, 132.898525), (11.63356, 132.88789305)]",6,0,0,0,6,2,4,6,0
3232,OBJ1194;M67-1194;;;;;;;;;,G2;G2V;;;;;;;;;,24,55188.31731453704,13.413201497813258,132.75392466,11.811306666666667,132.75318902499998,11.81129,11.085654527223154,7.044152431503698,0.4277975966231202,-0.02678447071548305,-1.0002279098369344,-0.9491820456490014,29.13465305558492,13.590081074278528,65.6866802988648,25.776000000002597,37.32901199996377,45.36361221170083,0.024943030811065532,782735.1607108078,54842.32205569444,56985.3341315625,"[(11.80772, 132.74925388), (11.80772, 132.75962305), (11.81488, 132.75962305), (11.81488, 132.74925388)]",24,0,0,0,23,4,19,24,0
3233,OBJ613;M67-613;;;;;;;;;,G2;G2V;;;;;;;;;,10,55594.178596944446,11.547043631764097,132.82641499599998,11.713507,132.82708846499997,11.71335,12.96483462665034,6.673576432467738,-0.6142125735200173,0.702183956960646,-0.8602999414840324,-0.1270628003981562,32.00697160620765,15.791817892365442,98.6265368184874,21.995999999998617,37.27097999997113,43.2775919634883,0.0121979114636364,793647.3761153695,54842.35250958333,57015.24060298612,"[(11.71127, 132.81974), (11.71127, 132.83009305), (11.71738, 132.83009305), (11.71738, 132.81974)]",10,0,0,0,10,2,8,10,0
3234,OBJ291;M67-291;;;;;;;;;,G2;G2V;;;;;;;;;,23,54846.267764641205,12.111993139361811,132.9371442347826,11.648058260869567,132.93811111,11.64804,13.526890685301051,8.306889830504842,-0.3411647985010447,-0.2533970405218234,-1.0834228023486214,-0.8187320496003108,34.27319678944195,18.302111701453388,107.79647865049814,29.556000000000182,42.13799999992034,51.470070720694544,0.01846750644813329,542039.6873275132,54843.18795469908,56327.21173930555,"[(11.64342, 132.93116194), (11.64342, 132.94286694), (11.65163, 132.94286694), (11.65163, 132.93116194)]",23,0,0,0,23,4,19,23,0
3235,M67-1090;OBJ1090;;;;;;;;;,G2;;;;;;;;;;,2,54845.27148759259,12.882748256809787,132.869684995,11.800705,132.869684995,11.800705,24.482845392754854,2.723775321129207,0.0,-4.980380934064031e-12,-2.0,-1.9999999999999998,,,,3.8520000000012544,34.62397199991756,34.83758517823939,0.014995702965150808,125973.4253398898,54845.27148759259,55190.16792931713,"[(11.80017, 132.86487611), (11.80017, 132.87449388), (11.80124, 132.87449388), (11.80124, 132.86487611)]",2,0,0,0,2,1,1,2,0
3236,OBJ1852;M67-1852;;;;;;;;;,G2;G2V;;;;;;;;;,8,55215.2776975463,12.518173854443631,133.01644826,11.96585125,133.01770541,11.966629999999999,10.73649014066059,5.889508128868937,-0.4905521107410546,-0.6553248709816125,-1.339031015073662,-1.1567149350073826,29.15480431314537,6.956933086082366,63.5166980716503,15.551999999999566,28.667016000031253,32.61383924572565,0.017944082222597687,792926.8958317633,54846.345755104165,57017.26128099537,"[(11.96317, 133.01179305), (11.96317, 133.01975611), (11.96749, 133.01975611), (11.96749, 133.01179305)]",8,0,0,0,8,1,7,8,0
3237,HD10800;;;;;;;;;;,G2V;G2;;;;;;;;;,9,55564.10526454861,4.99324930497873,24.49859277222222,-82.97388222222223,24.49788388,-82.97423,26.57040520244426,5.899135190849439,0.24100708964566903,0.7762623573024304,-0.4728463290946334,0.4891494547921096,65.04153196922695,14.410045620012587,89.17392102655357,21.31200000001172,89.15399999999494,91.66589911193583,0.004736717335140196,516525.85832506046,54855.03863726852,56269.20936505787,"[(-82.97642, 24.48726805), (-82.97642, 24.51203305), (-82.9705, 24.51203305), (-82.9705, 24.48726805)]",9,0,0,0,9,0,9,9,0
3238,SAND364;S364;;;;;;;;;,G2V;G2;;;;;;;;;,20,55216.32153100694,8.535388102581,132.485643455,11.689862,132.485600555,11.689630000000001,10.440428216933148,8.918044024394776,0.8454435191970444,-0.11084778051519979,0.46634099316031064,-1.1257187725500346,25.593430828939493,21.782648952673174,96.02568304338466,28.007999999994837,40.493016000050375,49.235479166755816,0.017634687693914613,788309.7250016008,54855.07343907408,57013.34784017361,"[(11.68603, 132.48112805), (11.68603, 132.49237611), (11.69381, 132.49237611), (11.69381, 132.48112805)]",20,0,0,0,20,0,20,20,0
3239,OBJ266;OBJ285;;;;;;;;;,G2V;G2;;;;;;;;;,20,55271.10845240741,12.618019910738706,132.855575009,11.642430000000001,132.856986525,11.641985,21.591028371654048,12.170572758220239,-0.30988986737830765,0.17212296831578192,-1.09451472906497,-0.7841224027667932,57.34151186464439,19.803899702028314,114.42672312228306,42.480000000003315,71.9610120000084,83.56397338605694,0.006542567701015648,788269.3183368234,54855.08018994213,57013.243963622685,"[(11.63688, 132.84515388), (11.63688, 132.86514305), (11.64868, 132.86514305), (11.64868, 132.84515388)]",20,0,0,0,20,0,20,20,0
3240,OBJ401;OBJ350;;;;;;;;;,G2;G2V;;;;;;;;;,43,55954.275789375,12.207437300671545,132.83110498930233,11.665347906976745,132.82893194,11.66632,18.36938525720104,15.848410542728804,1.094305885131217,-0.6973654871470015,0.1077350044587666,-0.36802618107285046,53.507036684071075,25.75535199053254,128.20585549093542,66.92399999999878,69.36497999997755,96.38631763065297,0.009262885584185617,824689.8796268988,54855.138533923615,57113.01637,"[(11.6544, 132.82469), (11.6544, 132.84395805), (11.67299, 132.84395805), (11.67299, 132.82469)]",43,0,0,0,43,2,41,43,0
3241,OBJ587;;;;;;;;;;,G2;G2V;;;;;;;;;,6,55626.17090576389,12.44600589378308,132.91332333,11.708111666666667,132.913057495,11.707635,10.377167461889712,4.729935136973718,0.2249474254261175,0.5268882471771753,-1.3452428070442088,-1.4578684542254123,27.316224879144663,5.7446220876491605,67.89015116616144,11.087999999995901,26.099999999996726,28.357604694327378,0.020732779353479273,788963.7151794352,54855.19149991898,57015.25642854167,"[(11.70681, 132.91007), (11.70681, 132.91732), (11.70989, 132.91732), (11.70989, 132.91007)]",6,0,0,0,6,0,6,6,0
3242,OBJ637;;;;;;;;;;,G2;G2V;;;;;;;;;,5,54862.22464037037,13.1719486041108,132.844144608,11.719759999999999,132.84367111,11.72011,4.437782808222395,2.3875627740434444,1.3566111390907551,-0.5925914137306019,0.05706675434347375,-1.3633829913648574,11.401420604089347,4.7058784914407825,70.50923842585533,5.292000000004293,10.869011999955092,12.088866193949423,0.08692808264421267,151534.80881434708,54855.20837189815,55270.088067488425,"[(11.71881, 132.84328694), (11.71881, 132.84630611), (11.72028, 132.84630611), (11.72028, 132.84328694)]",5,0,0,0,5,0,5,5,0
3243,OBJ1062;OBJ1051;OBJ1075;OBJ1197;OBJ1088;S1254;OBJ988;OBJ1129;SAND1254;NGC  2682   182;OBJ1067,G2;G2V;;G1;;;;;;;,97,54857.27707809028,12.465304381729176,132.91100602680413,11.796440412371133,132.90691888,11.79482,82.16972127440604,28.707154052138712,0.4192815838181432,0.6882067666730477,-0.6139056378885321,0.7207786155767892,202.7167195414252,65.52503851796448,97.5997071020457,132.73200000000145,303.06599999996706,330.857649420382,0.002411342379090834,1619114.65543178,54855.22890371528,59288.1232375463,"[(11.77821, 132.87529111), (11.77821, 132.95947611), (11.81508, 132.95947611), (11.81508, 132.87529111)]",97,0,0,0,97,3,94,97,0
3244,OBJ1101;;;;;;;;;;,G2;G2V;;;;;;;;;,4,54855.245216979165,13.33246089947485,133.04008201,11.801655,133.04011208,11.801665,3.394790983212376,1.7306230092080601,-0.057621498953072094,-0.07026129434504473,-1.722475808902165,-1.0469771153856662,8.917039086596665,2.7338083125398382,67.59048848872587,4.212000000000415,7.249968000076024,8.384687233411265,0.13098921489367002,280863.35022524424,54855.245216979165,55624.20716146991,"[(11.80106, 133.039045), (11.80106, 133.04105888), (11.80223, 133.04105888), (11.80223, 133.039045)]",4,0,0,0,4,0,4,4,0
3245,OBJ1303;;;;;;;;;;,G2;G2V;;;;;;;;;,4,54859.24992792824,13.343277804244785,132.74163902499998,11.8307325,132.742196525,11.830775,4.879921213876483,1.517525617575409,-1.089815544257041,-0.23438906655961295,-0.7161966930046142,-1.49613733426873,12.343906305151176,2.0228739001847074,75.17739749987764,3.383999999999787,10.48698000006425,11.019446697622623,0.11271434644860069,280848.89853406686,54855.26479572916,55624.18717364584,"[(11.83022, 132.739625), (11.83022, 132.74253805), (11.83116, 132.74253805), (11.83116, 132.739625)]",4,0,0,0,4,0,4,4,0
3246,OBJ1315;;;;;;;;;;,G2V;G2;;;;;;;;;,5,54859.270291458335,12.705189438937024,132.999490164,11.83245,133.00046,11.83274,9.392383870282993,3.6397406501010265,-0.9513916752564938,-1.229173101350538,-0.5958271038034,-0.10373021361861445,24.260300549133362,4.394559885115068,71.04624142420792,9.108000000000516,22.596983999972053,24.363483944111984,0.02429385887395132,269910.090054853,54855.28800224537,55594.261554756944,"[(11.83071, 132.995245), (11.83071, 133.00152194), (11.83324, 133.00152194), (11.83324, 132.995245)]",5,0,0,0,5,0,5,5,0
3247,OBJ1392;;;;;;;;;;,G2;G2V;;;;;;;;;,11,54859.288893171295,13.366210490433957,132.75074555090907,11.851140909090908,132.75064194,11.85178,13.100381172207161,6.834530636272883,-0.1855968013115856,-1.269358063085356,-1.3425273047597155,1.4335436049519235,33.22363079336823,14.290211859696027,73.14457019704054,26.099999999996726,37.78898399998525,45.92621595288436,0.01115287827525438,788563.9623412495,54855.30427755787,57014.27474255787,"[(11.8465, 132.74456111), (11.8465, 132.75505805), (11.85375, 132.75505805), (11.85375, 132.74456111)]",11,0,0,0,9,0,9,11,0
3248,OBJ1787;OBJ1788;;;;;;;;;,G2V;G2;;;;;;;;;,18,55944.31310622685,13.093400418862053,132.79740527277778,11.947495,132.79389652499998,11.947755,32.61394362084249,8.76779242454921,0.049445825027200484,-1.0797657415422277,-1.3360535675751355,1.1985408032158604,80.56919352278757,18.48245596745238,82.00555303432272,34.84799999999808,103.96101600003931,109.64613970295669,0.00496848670293553,529617.0162190166,54855.32529471065,56305.33765944444,"[(11.94073, 132.78196305), (11.94073, 132.81084111), (11.95041, 132.81084111), (11.95041, 132.78196305)]",18,0,0,0,18,0,18,18,0
