target,count,ra,e_ra,dec,e_dec
HD63765,130,116.95863947192308,0.002147328359551923,-54.26628123076923,0.0016984909012641954
HD175607,129,285.2740197120155,0.003646498330678678,-66.19463589147287,0.0011991550491295723
HIP-85042,129,260.7142138912403,0.0011140652554948425,-2.3889917829457366,0.0009704359922317678
HD168723,129,275.32915086558137,0.00019460151259063056,-2.9005176744186048,0.00026886192909875227
GJ-699,129,269.44882950744187,0.0011330776108129208,4.729972248062015,0.0008406668115157072
GJ1061,129,54.00375324697674,0.0015998782702641822,-44.51558697674419,0.0010101567055500996
GJ1132,129,153.70885738829458,0.002229736739399673,-47.15598968992248,0.0013108846833725797
GL213,129,85.54563194054263,0.00221544621068909,12.480376976744187,0.005485422813673409
HIP105184,129,319.61459412418606,0.0014073403631562754,-43.33497480620155,0.0009559779848169189
HD7199,129,17.696679974651165,0.003949404747385356,-66.18911255813954,0.001309956630392385
HD157172,128,260.64607075578124,0.0020754482891221027,-19.61590203125,0.0014714882708659527
GL191,128,77.95828405359374,0.010263799190142028,-45.04303171875,0.0073102223874088315
GL699,128,269.45025514375,0.002591419837017141,4.729111796875,0.010984474543546185
HD134088,128,227.0523491259375,0.0015866274732525272,-7.914958125,0.0013861762678927313
HD171834,127,279.1632249837008,0.004307524728528161,6.671419212598424,0.0009439730342352637
GJ163,127,62.32290635425197,0.0016986229349568286,-53.37235992125984,0.0012076722303545264
HD208487,127,329.33321631047244,0.0016332030358302686,-37.76436377952756,0.0012944251216101706
HIP 27321,127,86.82445258779526,0.0010725025272676927,-51.06952748031496,0.0018401345570648808
GJ382,127,153.0726667719685,0.0010650517188092981,-3.747105275590551,0.0010162308408327631
HR7596,127,298.68804327448817,0.002519910415062868,0.27328094488188975,0.0018395511154794468
HIP31592,127,99.17146593181103,0.0012511070411738968,-19.25608118110236,0.0013684921688310665
EPIC249622103,126,230.48010093904765,0.0011555669462951787,-20.231514523809523,0.0017741709532703223
SW0604-1658,126,91.09006162484127,0.0011623647885158608,-16.966126746031744,0.001835537993883854
HD150433,126,250.28512596150793,0.0021159995218995586,-2.858334523809524,0.0013627763468113368
HD133633,125,227.0609007752,0.00269613889036749,-59.9566376,0.0010166020250909624
HD-116114,125,200.44417181959997,0.0015670238796275287,-18.74198616,0.0014641455638952808
HD224817,125,0.24560318280000001,0.0029692361681254165,-11.823227999999999,0.0013767997019731425
HD69611,124,124.37130986387096,0.00173372690387611,-3.991447741935484,0.0012785642600228943
HD211415,124,334.5672596780645,0.002472024348230408,-53.63061596774194,0.0019685419966180306
HD91889,124,159.1351095369355,0.00244481943522687,-12.232849758064516,0.0016204187272327115
GJ3470,124,119.77421533161291,0.0034348754429805966,15.389662338709678,0.0022401724341555335
HD45364,124,96.41078831814515,0.001922563962416722,-31.481182741935484,0.0015291000268824175
TOI-2494,123,90.16053317341463,0.001146989222889837,0.12958634146341463,0.0022290262037206214
HD-128429,122,219.24791046278688,0.0008034652801825968,-12.305671803278688,0.001352101527065436
HD24712,122,58.81760776467213,0.0024226965823369536,-12.098446967213114,0.000537708467117863
HD103774,122,179.23336428131145,0.0023625346135469237,-12.10677524590164,0.0015541265853081833
HR7349,121,290.59341608661157,0.0026294700679611953,-0.2526709090909091,0.0010491035856069763
HD215497,121,341.6553127646281,0.0022773820234474537,-56.59976173553719,0.0009243877953227331
HD2151,120,6.4512915954166665,0.008721473360426396,-77.25058800000001,0.0004772040417652926
HD 38677,120,86.77576817433334,0.0013212268222238947,-10.630262416666666,0.0016850070422678304
HD-75445,120,132.18166740558334,0.0005028617855181274,-39.23297408333334,0.0007611739008115001
EPIC228801451,120,186.87292077591667,0.001494169259988657,-6.721407833333333,0.0011550693408072694
GL410,120,165.65709318858336,0.0009557072258220546,21.962946166666665,0.001035509198280542
HD15337,119,36.86928369756303,0.002156097229724858,-27.635590588235292,0.0015904632595139586
HD21132,119,50.35106546739495,0.002669413478139814,-61.489311680672266,0.0011147982407218153
TOI-125,119,23.592228588487398,0.0034200122536866373,-66.67765084033613,0.0008630254035495771
HR2261,119,92.56354301243698,0.005908392223928109,-74.75148798319327,0.0018192215600238166
TOI-1054,119,302.1147121714286,0.0017379363050541634,-54.3184343697479,0.001153726195121902
HD170699,119,277.67390527840337,0.0038632142904721787,4.5110271428571425,0.0008386188634074818
HD131399,118,223.60689686720337,0.0021654833317847496,-34.143623474576266,0.0022715070403543556
HD149396,118,248.98389261601696,0.0022341648684027168,-37.36267347457627,0.0011792075979982985
HD76700,118,133.47601503305083,0.004673544781502177,-66.80176754237289,0.0009437467939137253
HD189733,117,300.17935485871794,0.003239764747878548,22.706954871794874,0.0017317514631062531
HD152391,117,253.24322810641024,0.0033331510131958883,-0.029427606837606837,0.002890681416376998
HR3476,117,130.9216407968376,0.0020127794337123435,-49.823467948717955,0.0011758060613518315
HIP-22263,117,71.90193728222222,0.0017526774330452002,-16.93318547008547,0.0014874095137516964
HIP-89829,117,274.9689489961538,0.002760404808460677,-29.27672316239316,0.001887949832021734
GL176,117,70.73371573666667,0.002376826213896604,18.953044102564103,0.0020232085110156017
GL832,117,323.39147574606835,0.002613395882658018,-49.01241923076923,0.0018629625802918507
ALF-GRU,116,332.0583007811207,0.00043080884307356883,-46.96053387931035,0.00028778546221769493
HD110113,116,190.03602880534484,0.0013628937619215855,-44.31309689655172,0.0009324417816480152
GJ570B,116,224.36705487586207,0.002412343331407542,-21.415999137931035,0.002141795495846047
HD85390,116,147.5116628860345,0.002303571012204432,-49.79104310344828,0.0011660930038183196
HD181720,116,290.7221169163793,0.0017449768818848176,-32.920118448275865,0.0014297525498590618
HIP83941,116,257.3622229413793,0.002157097191120809,-35.391384137931034,0.0014540139757504757
HIP102040,115,310.18603580956517,0.0016468125965516407,19.934365217391306,0.0017150844426186403
HD207869,115,328.79191851713045,0.005278073631258373,-69.02287660869565,0.0015579298494130239
HD169822,115,276.53898996408697,0.001511041865790399,8.773701043478262,0.001317659657034379
HD34816,115,79.89393646721739,0.0027397982309543966,-13.175609739130435,0.001366121710478585
HD204313,115,322.05206894269566,0.002418313501509453,-21.72643391304348,0.0014175904288438387
HD199604,114,314.7736391213158,0.0017856541230644527,-25.38142307017544,0.0015973518611998687
HD172568,114,280.78759711105266,0.001936353034917683,-45.90213324561403,0.0011458640482187262
BD-061339,114,88.25251655263158,0.0027467028899002435,-5.99561298245614,0.0012215606801402935
HD013445_GJ86_HR637,114,32.62444317587719,0.0017161559409686453,-50.82175307017543,0.0012771054988557236
HD-179949,114,288.8910042988597,0.003204636803752499,-24.18023736842105,0.0022144245752195187
HD43285,114,93.92048645763158,0.0037880615142979884,6.065751929824561,0.0009112860475824225
HD156846,113,260.1453150524779,0.0006630446980826992,-19.334023893805313,0.0016874623983277523
GJ2066,113,124.0310071718584,0.0012017581085578335,1.3015321238938053,0.00598109991248137
HD204941,113,323.0977835871681,0.001899769349008358,-20.957248761061944,0.0016239359883290594
BD-082823,113,150.199924290177,0.0021573379428134966,-9.5159803539823,0.0012734878492366357
HD88725,113,153.53704606752214,0.002365550651994114,3.1498405309734516,0.0014233836953266878
HD124850,112,214.00552416035717,0.002373392813774981,-6.001810535714285,0.0009015800337576971
HD564,111,2.4708743827027027,0.0021731398270810067,-50.26812486486486,0.0010577255743661064
DSTUC,111,354.91402465306305,0.004451457914344311,-69.19615882882883,0.0017006606944644646
HD67200,111,120.38504277630629,0.005049255418741576,-70.02469027027027,0.0011099577874551737
HD170031,111,276.78209684774777,0.004018407156563892,6.069403333333333,0.0008949985610279456
OMI02 ERI,111,63.80519451063063,0.001178473805965379,-7.672552522522523,0.001471420135582038
18 DEL,111,314.6089224012613,0.002982922863835961,10.838068558558557,0.0015590205823163461
HD121504,111,209.3195953990991,0.0018143153522450664,-56.04163864864865,0.0013411158762780342
HD141624,110,238.3441269557273,0.003133261528030147,-61.364012,0.0008292494672289424
HD206893,110,326.3412732284545,0.002118153573906632,-12.783609727272728,0.0018084427175201593
HD117618,110,203.10656496863638,0.0021072177093374046,-47.27295663636364,0.0016084132458129585
"$EPSILON$,CMA",110,104.65574949818182,0.00027268704324803165,-28.971425818181817,0.001295428363723746
HD103891,109,179.43954778137612,0.0021904978957089528,-8.548235779816514,0.0015059673239147813
HD79601,109,138.43650304137614,0.0021686076185452622,-42.310900733944955,0.0010560975565417014
HD297396,109,139.20168686174313,0.002472159527810488,-49.30137816513762,0.0012152245373496383
HD52265,109,105.07429530238532,0.0017491171497052529,-5.366335963302752,0.0014563590568072435
HD029391,109,69.40071802862386,0.0008633578575892797,-2.4747993577981653,0.0010377167557864121
TOI-544,108,82.29132067527779,0.0013211231402347856,-0.34370416666666664,0.0013315749405985336
HD109271,107,188.39947448747662,0.002224996455471378,-11.619976822429907,0.0013649560073990818
2M1130+0735,107,172.55923163411214,0.0013668076429223669,7.587948971962617,0.0012014676045850696
HD117207,107,202.33756865392522,0.001852218031456818,-35.57121299065421,0.0014595503410401182
HD119949,107,206.6919427009346,0.0017910756982916448,-20.851551308411214,0.0013979486886357706
BD-210397,107,33.302779697570095,0.0018043131039959766,-21.196013457943927,0.0017081746313886764
HD457,107,2.2491430621495327,0.0020311324818787398,-39.73745887850467,0.0011706838245984985
GL367,106,146.12066479150943,0.002381866292465978,-45.78088320754717,0.0022297364982811264
HD126793,106,217.5530273676415,0.0031567540588049625,-62.86395424528301,0.00106280128332236
HD51452,106,104.33888424169811,0.003388216339492693,-4.1939675471698115,0.0009934056969365794
HD51193,105,104.082307602,0.0035184878095268993,-3.807327238095238,0.0009696792642199069
HD45398,105,96.74491466819048,0.0027228531668703794,-4.4584528571428566,0.001845508432283964
HD40865,105,89.983668906,0.0024487760252093014,-37.05596657142857,0.0015019076514266713
ALP-SCL,105,14.653258350761906,0.00417045107874732,-29.35822676190476,0.0019090299062994554
HD107148,105,184.80525355180953,0.0017776256855612236,-3.320214857142857,0.0012908949744904429
TOI-421,105,81.8541240892381,0.0013578423467019438,-14.276112285714285,0.0011012634851560866
HD 203384,105,320.4761992187619,0.0010360318849290447,-4.174772952380953,0.0018139512353561725
HD126803,105,217.26210140876188,0.0018025136123339684,-46.741287904761904,0.000855118857279395
HD174966,104,283.2851782008654,0.003051755560743211,1.75581875,0.0009528981725160552
LQ-HYA,104,143.10888928298075,0.0028807317612692496,-11.183544903846155,0.0009371688362070459
HD56380,104,108.50455179086538,0.002754042688773248,-51.46874971153846,0.001282667469886782
HD28471,104,66.28489472875,0.006132963427888871,-64.0790851923077,0.0018996422661564645
BETA_PIC,104,86.8224919835577,0.001820485387190778,-51.06725471153846,0.0013081076205934627
GJ361,104,145.29228406403848,0.0029517833029882837,13.207496057692309,0.0018319745929622697
AI_VEL,104,123.52626150817308,0.0011194853713360122,-44.57786634615385,0.0005494693957665159
HD110014,104,189.8113787353846,0.0008581892508609207,-7.993558269230769,0.0004072198955308058
HD162396,103,268.2195491734951,0.0017404088290331097,-41.99634504854369,0.0013313769032102672
HD14412,103,34.74229811106796,0.0009720252946506221,-25.944686796116507,0.002034170454612223
HD967,103,3.5208679999029124,0.0020460339589742993,-11.312116116504855,0.0020041976698964457
HD88218,103,152.38141036805825,0.00242572735548112,-35.85658786407767,0.0010046096212689088
HD135625,102,229.45224566549018,0.002510249889403164,-45.92306941176471,0.0013848921919148117
HD 120411,102,207.52703231892156,0.0018123189343884757,-40.838810686274506,0.002655116211881558
HD-115226,102,199.50491892039216,0.006394963364108546,-72.9468587254902,0.001326331702599542
HD113538,102,196.2368892197059,0.003157908757986754,-52.44660245098039,0.0021621205378853023
HD174532,102,282.77505295941177,0.003156996012701518,-3.260980098039216,0.001102210645532226
HD107094,102,184.73613632735294,0.0019517914787926436,-45.882785294117646,0.0011745786738907172
HD170053,102,276.81137892039214,0.0034456151430810153,7.008611862745099,0.0010286911133654353
HD160346,102,264.8186338711765,0.0034667884112574657,3.55493931372549,0.001390427856227794
HD42936,101,91.62168698465346,0.00736341284162526,-72.51476920792079,0.002218334367566131
HD-44743,101,96.74210099386138,2.920993909357253,-19.263945346534655,3.5816502914719526
TOI-220,101,91.79872369257426,0.0023618246796648177,-61.99871495049505,0.0008806675011193266
SW2359-3501,101,359.90187804316827,0.0022752612865438887,-35.03128792079208,0.0009102365811488263
SW1233-1008,101,188.38602730326733,0.0016374699162134626,-10.146381683168318,0.0015853378626069202
HR-1654,100,76.3651305102,0.0005016593174632031,-22.3721891,0.0012132967818327125
HD60532,100,113.5150164962,0.002418381720440788,-22.295678600000002,0.001251990754153337
HD89839,100,155.1702568264,0.0024360208985807472,-53.6645121,0.0011653258919067408
HD099211,100,171.2202963437,0.0019240854508098119,-17.6840518,0.0013736204318925687
TOI-1130,100,286.3768160152,0.0012625749380423105,-41.4383537,0.001354640102784604
HD27894,100,65.1964310043,0.0021586904205764153,-59.4110082,0.0009182662407437624
HD145377,99,242.90290388757575,0.002199953462660607,-27.077368383838383,0.0013018900758244118
TOI-2427,99,52.29397052949495,0.0010398033751501342,-31.364904040404042,0.001984127279079009
HD170231,99,277.00264116929293,0.0034944390017626666,6.913849494949495,0.000943356332937115
HD213845,99,338.6748408211111,0.001980309329246804,-20.70849707070707,0.0016886108603835581
HD205739,99,324.53540306838386,0.00172891680507094,-31.73780181818182,0.0014896995749977143
GJ3543,98,139.06757190091838,0.18974578119301586,-18.543940102040814,0.7950068363831004
HD-27536,98,65.16449109887755,0.0014971194749152975,-6.24767693877551,0.0010394610103750305
"I,CAR",97,137.81138152247422,0.007182770522000538,-62.31702979381443,0.0014437869615591058
HIP21934,97,70.73564790546392,0.002025718689472753,-44.19736226804124,0.0015587271150075037
GAM-VEL,96,122.38348274145834,0.00029692713594484647,-47.33875125,0.00019382710689809792
KELT-10,96,284.54944602020834,0.0019455419657165964,-47.003506666666674,0.001662022652746626
OMILUP,96,222.90993681020834,0.0018092181145245865,-43.57654604166667,0.0007547791300073183
HD125072,95,214.7682720429474,0.003601701103902135,-59.38298757894737,0.00599202887455922
HD135240,95,229.2363787473684,0.0029932125654838237,-60.95836389473684,0.001291091649874034
HD195564,95,308.0999385078947,0.002354805618910362,-9.851894,0.0012426784729895539
9CET,95,5.718364809052631,0.0008482169763812961,-12.209439894736843,0.0018200113950634826
HD137388,95,233.91618744663157,0.01413769246542842,-80.20167210526316,0.0025107449495344104
CERES,95,294.14582239652634,40.77597366197571,-26.877832315789473,12.258292324628048
EPIC201437844,95,183.47208191705263,0.0012068221747046854,-0.39306157894736843,0.0009157165730209663
HD171028,95,278.064312224,0.0026345462423463984,6.94581147368421,0.0013107541831160173
