Release Date,Object,RA,DEC,Program ID,OB ID,DPR.CATG,DPR.TYPE,Dataset ID,EXPTIME
2016-05-11,CCDM-J15051-4703AB,15:05:07.40,-47:03:14.4,095.D-0155(A),100373116,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-11T08:32:00.457.tar,   290.001
2016-05-11,CCDM-J15051-4703AB,15:05:07.43,-47:03:17.0,095.D-0155(A),100373116,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-11T08:53:32.328.tar,   290.001
2016-05-11,CCDM-J15051-4703AB,15:05:07.57,-47:03:20.0,095.D-0155(A),100373116,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-11T09:15:05.339.tar,   290.000
2016-05-11,CCDM-J15051-4703AB,15:05:07.91,-47:03:23.9,095.D-0155(A),100373116,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-11T09:36:37.790.tar,   290.000
2016-05-11,CCDM-J15051-4703AB,15:05:08.55,-47:03:27.9,095.D-0155(A),100373116,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-11T09:58:10.341.tar,   290.000
2016-05-12,rho-Cen,12:11:39.59,-52:22:08.7,095.D-0155(A),100373167,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-12T23:09:46.786.tar,   306.001
2016-05-12,rho-Cen,12:11:39.22,-52:22:10.8,095.D-0155(A),100373167,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-12T23:32:22.280.tar,   306.000
2016-05-13,rho-Cen,12:11:39.00,-52:22:12.6,095.D-0155(A),100373167,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-12T23:54:58.445.tar,   306.000
2016-05-13,rho-Cen,12:11:38.87,-52:22:13.4,095.D-0155(A),100373167,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T00:17:34.140.tar,   306.000
2016-05-13,rho-Cen,12:11:38.89,-52:22:12.8,095.D-0155(A),100373167,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T00:40:10.365.tar,   306.000
2016-05-13,rho-Cen,12:11:38.93,-52:22:12.6,095.D-0155(A),100373167,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T01:02:47.170.tar,   305.998
2016-05-13,HR-3890,09:47:06.46,-65:04:22.9,095.D-0155(A),100373179,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T01:27:12.991.tar,   125.000
2016-05-13,sig-Cen,12:28:02.45,-50:13:53.9,095.D-0155(A),100373181,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T01:45:06.029.tar,   298.001
2016-05-13,sig-Cen,12:28:02.57,-50:13:53.5,095.D-0155(A),100373181,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T02:07:10.152.tar,   298.000
2016-05-13,sig-Cen,12:28:02.68,-50:13:52.3,095.D-0155(A),100373181,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T02:29:14.156.tar,   298.000
2016-05-13,sig-Cen,12:28:02.75,-50:13:51.5,095.D-0155(A),100373181,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T02:51:19.289.tar,   298.000
2016-05-13,sig-Cen,12:28:02.79,-50:13:51.3,095.D-0155(A),100373181,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T03:13:23.132.tar,   298.001
2016-05-13,sig-Cen,12:28:02.70,-50:13:51.9,095.D-0155(A),100373181,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T03:35:27.216.tar,   298.000
2016-05-13,gam-Cru,12:31:10.34,-57:06:54.0,095.D-0155(A),100373192,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T04:00:50.889.tar,    21.000
2016-05-13,gam-Cru,12:31:10.31,-57:06:53.7,095.D-0155(A),100373192,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T04:04:27.181.tar,    21.000
2016-05-13,gam-Cru,12:31:10.22,-57:06:53.4,095.D-0155(A),100373192,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T04:08:03.163.tar,    21.000
2016-05-13,gam-Cru,12:31:10.18,-57:06:53.4,095.D-0155(A),100373192,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T04:11:39.365.tar,    21.000
2016-05-13,del-Cru,12:15:08.20,-58:44:57.9,095.D-0155(A),100373196,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T04:22:45.642.tar,   121.000
2016-05-13,del-Cru,12:15:08.21,-58:44:58.7,095.D-0155(A),100373196,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T04:33:01.186.tar,   121.000
2016-05-13,del-Cru,12:15:08.90,-58:44:59.6,095.D-0155(A),100373196,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T04:43:17.230.tar,   120.999
2016-05-13,del-Cru,12:15:09.39,-58:45:00.3,095.D-0155(A),100373196,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T04:53:34.354.tar,   121.000
2016-05-13,del-Cru,12:15:09.32,-58:45:00.9,095.D-0155(A),100373196,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T05:03:50.258.tar,   120.999
2016-05-13,del-Cru,12:15:09.11,-58:45:02.2,095.D-0155(A),100373196,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T05:14:06.213.tar,   120.999
2016-05-13,del-Cru,12:15:09.04,-58:45:02.9,095.D-0155(A),100373196,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T05:24:23.357.tar,   121.000
2016-05-13,del-Cru,12:15:08.99,-58:45:04.2,095.D-0155(A),100373196,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T05:34:39.241.tar,   121.000
2016-05-13,del-Cru,12:15:08.91,-58:45:05.5,095.D-0155(A),100373196,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T05:44:56.505.tar,   121.000
2016-05-13,del-Cru,12:15:08.89,-58:45:07.0,095.D-0155(A),100373196,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T05:55:12.219.tar,   120.999
2016-05-13,del-Cru,12:15:08.80,-58:45:08.2,095.D-0155(A),100373196,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T06:05:28.273.tar,   121.000
2016-05-13,del-Cru,12:15:08.85,-58:45:09.9,095.D-0155(A),100373196,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T06:15:45.238.tar,   121.000
2016-05-13,bet-Cen,14:03:49.74,-60:22:26.7,095.D-0155(A),100373203,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T06:28:19.559.tar,    15.000
2016-05-13,bet-Cen,14:03:49.75,-60:22:26.7,095.D-0155(A),100373203,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T06:31:32.140.tar,    15.000
2016-05-13,bet-Cen,14:03:50.01,-60:22:26.9,095.D-0155(A),100373203,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T06:34:44.171.tar,    15.001
2016-05-13,bet-Cen,14:03:50.20,-60:22:27.0,095.D-0155(A),100373203,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T06:37:57.251.tar,    15.000
2016-05-13,bet-Cen,14:03:50.20,-60:22:26.9,095.D-0155(A),100373203,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T06:41:09.162.tar,    15.000
2016-05-13,bet-Cen,14:03:50.20,-60:22:27.0,095.D-0155(A),100373203,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T06:44:21.212.tar,    15.000
2016-05-13,bet-Cen,14:03:50.14,-60:22:27.2,095.D-0155(A),100373203,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T06:47:33.143.tar,    15.000
2016-05-13,bet-Cen,14:03:50.16,-60:22:27.3,095.D-0155(A),100373203,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T06:50:45.203.tar,    15.001
2016-05-13,bet-Cen,14:03:50.03,-60:22:27.8,095.D-0155(A),100373203,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T06:53:57.934.tar,    15.000
2016-05-13,bet-Cen,14:03:50.04,-60:22:27.8,095.D-0155(A),100373203,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T06:57:10.085.tar,    15.000
2016-05-13,alf-Aps,14:47:54.73,-79:02:40.8,095.D-0155(A),100373208,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T07:05:58.775.tar,   110.000
2016-05-13,HR-5460,14:39:28.78,-60:50:00.6,095.D-0155(A),100373212,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T07:23:03.771.tar,    16.999
2016-05-13,iot-Lup,14:19:24.59,-46:03:38.4,095.D-0155(A),100373215,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T07:28:33.390.tar,   216.001
2016-05-13,iot-Lup,14:19:24.55,-46:03:40.2,095.D-0155(A),100373215,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T07:45:09.175.tar,   216.001
2016-05-13,iot-Lup,14:19:24.57,-46:03:42.7,095.D-0155(A),100373215,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T08:01:47.230.tar,   216.000
2016-05-13,iot-Lup,14:19:24.73,-46:03:45.4,095.D-0155(A),100373215,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T08:18:23.125.tar,   216.000
2016-05-13,iot-Lup,14:19:24.95,-46:03:48.4,095.D-0155(A),100373215,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T08:34:59.170.tar,   216.000
2016-05-13,iot-Lup,14:19:25.32,-46:03:51.7,095.D-0155(A),100373215,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T08:51:37.335.tar,   216.001
2016-05-13,zet-Lup,15:12:17.60,-52:06:18.2,095.D-0155(A),100373227,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T09:40:55.099.tar,   100.000
2016-05-13,HD133880,15:08:12.41,-40:35:17.9,095.D-0194(A),100373238,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-13T23:37:58.536.tar,   450.001
2016-05-14,HD133880,15:08:12.50,-40:35:09.4,095.D-0194(A),100373247,SCIENCE,"STAR,LINPOL,G2V",HARPS.2015-05-14T00:11:46.239.tar,   450.000
2016-05-14,HD133880,15:08:12.77,-40:35:03.3,095.D-0194(A),100373252,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-14T01:09:23.600.tar,   450.000
2016-05-14,HD133880,15:08:13.46,-40:35:06.5,095.D-0194(A),100373252,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-14T01:41:35.997.tar,   450.001
2016-05-14,HD133880,15:08:12.91,-40:35:09.5,095.D-0194(A),100373257,SCIENCE,"STAR,LINPOL,G2V",HARPS.2015-05-14T02:16:00.311.tar,   450.001
2016-05-14,HD133880,15:08:12.51,-40:35:09.0,095.D-0194(A),100373260,SCIENCE,"STAR,LINPOL,G2V",HARPS.2015-05-14T02:50:15.395.tar,   450.000
2016-05-14,HD133880,15:08:12.41,-40:35:07.9,095.D-0194(A),100373260,SCIENCE,"STAR,LINPOL,G2V",HARPS.2015-05-14T03:22:28.012.tar,   450.001
2016-05-14,HD133880,15:08:12.41,-40:35:05.8,095.D-0194(A),100373265,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-14T03:56:01.534.tar,   450.001
2016-05-14,HD133880,15:08:12.44,-40:35:05.6,095.D-0194(A),100373265,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-14T04:28:14.101.tar,   450.001
2016-05-14,HD133880,15:08:12.47,-40:35:03.9,095.D-0194(A),100373265,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-14T05:00:26.038.tar,   450.000
2016-05-14,HD133880,15:08:12.34,-40:35:02.0,095.D-0194(A),100373273,SCIENCE,"STAR,LINPOL,G2V",HARPS.2015-05-14T05:34:47.533.tar,   449.998
2016-05-14,HD133880,15:08:12.28,-40:35:02.8,095.D-0194(A),100373274,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-14T06:09:02.177.tar,   450.000
2016-05-14,HD133880,15:08:12.10,-40:35:04.6,095.D-0194(A),100373274,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-14T06:41:14.014.tar,   450.000
2016-05-14,HD133880,15:08:12.16,-40:35:08.4,095.D-0194(A),100373274,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-14T07:13:25.962.tar,   450.000
2016-05-14,HD133880,15:08:12.32,-40:35:12.6,095.D-0194(A),100373284,SCIENCE,"STAR,LINPOL,G2V",HARPS.2015-05-14T07:48:40.409.tar,   450.000
2016-05-14,HD133880,15:08:12.35,-40:35:16.4,095.D-0194(A),100373288,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-05-14T08:23:59.847.tar,   450.001
2015-06-01,Alpha-Centauri,14:39:28.68,-60:50:01.8,60.A-9700(G),,SCIENCE,"STAR,CIRPOL,G2",HARPS.2015-06-01T05:07:07.853.tar,     9.998
2015-06-01,Alpha-Centauri,14:39:28.31,-60:50:01.7,60.A-9700(G),,SCIENCE,"STAR,CIRPOL,G2",HARPS.2015-06-01T05:31:24.864.tar,     9.998
2016-06-03,HD147165,16:21:11.09,-25:35:59.1,191.D-0255(I),100373970,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-06-03T23:08:11.438.tar,   199.998
2016-06-03,HD136504,15:22:41.67,-44:41:25.8,191.D-0255(I),100373971,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-06-03T23:44:47.560.tar,   299.997
2016-06-04,HD135485,15:15:46.34,-14:41:36.7,191.D-0255(I),100373973,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-06-04T00:28:28.916.tar,  1799.998
2016-06-04,CPD-246168,18:04:25.95,-24:20:47.3,191.D-0255(I),100373974,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-06-04T02:33:57.744.tar,  1799.998
2016-06-04,HD181615,19:21:44.73,-15:57:20.7,191.D-0255(I),100373975,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-06-04T04:37:33.866.tar,   749.997
2016-06-04,HD164794,18:03:52.79,-24:21:39.2,191.D-0255(I),100373976,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-06-04T05:31:30.806.tar,  1399.998
2016-06-04,HD172488,18:40:48.35,-08:43:06.1,191.D-0255(I),100373977,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-06-04T07:09:10.142.tar,  1799.998
2016-06-04,HD169454,18:25:15.55,-13:58:51.7,191.D-0255(I),100373978,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-06-04T09:14:17.720.tar,  1199.998
2016-06-04,CPD-622124,11:35:37.09,-63:15:56.2,191.D-0255(I),100373984,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-06-04T22:51:10.369.tar,  1799.998
2016-06-05,HD83058,09:34:09.85,-51:15:26.7,191.D-0255(I),100373987,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-06-05T00:57:52.847.tar,   599.997
2016-06-05,CPD-692698,17:12:35.48,-70:05:06.1,191.D-0255(I),100373988,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-06-05T01:23:40.612.tar,  2699.998
2016-06-05,HD164492C,18:02:24.08,-23:02:01.3,191.D-0255(I),100373991,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-06-05T04:32:21.115.tar,  2699.998
2016-06-05,HD172488,18:40:48.96,-08:43:07.8,191.D-0255(I),100373996,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-06-05T07:39:01.943.tar,  1799.998
2016-06-05,HD181615,19:21:44.61,-15:57:28.2,191.D-0255(I),100373998,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-06-05T09:45:04.991.tar,   749.997
2016-06-05,HD83058,09:34:09.29,-51:15:20.9,191.D-0255(I),100374004,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-06-05T22:43:07.385.tar,   599.997
2016-06-06,HD101065,11:37:37.03,-46:42:38.6,191.D-0255(I),100374006,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-06-05T23:10:24.635.tar,  2699.998
2016-06-06,HD124448,14:14:58.60,-46:17:25.2,191.D-0255(I),100374011,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-06-06T00:59:47.264.tar,  2699.998
2016-06-06,HD164492C,18:02:23.24,-23:02:02.4,191.D-0255(I),100374013,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-06-06T04:07:08.201.tar,  2699.998
2016-06-06,CPD-246168,18:04:25.55,-24:20:42.1,191.D-0255(I),100374015,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-06-06T07:11:00.538.tar,  1799.998
2016-06-06,HD181615,19:21:43.57,-15:57:30.0,191.D-0255(I),100374019,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-06-06T10:26:48.795.tar,   599.997
2016-07-03,HD-156424,17:18:55.02,-32:20:49.5,095.D-0269(A),100375904,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-03T01:13:47.013.tar,   899.997
2016-07-03,HD-156324,17:18:23.31,-32:24:16.1,095.D-0269(A),100375911,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-03T02:18:43.379.tar,   899.997
2016-07-04,theta-Mus,13:08:07.59,-65:18:28.8,095.D-0269(A),100375982,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-03T23:40:46.582.tar,  1499.998
2016-07-04,theta-Mus,13:08:07.70,-65:18:26.2,095.D-0269(A),100375991,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-04T01:26:26.757.tar,  1399.998
2016-07-04,theta-Mus,13:08:07.66,-65:18:28.2,095.D-0269(A),100375991,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-04T03:01:58.943.tar,  1399.998
2016-07-04,"HD,151804",16:51:33.89,-41:13:49.1,095.D-0269(A),100376011,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-04T04:43:48.325.tar,   999.997
2016-07-04,"HD,151804",16:51:33.67,-41:13:56.5,095.D-0269(A),100376011,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-04T05:52:39.622.tar,  1149.998
2016-07-04,"HD,151804",16:51:33.99,-41:14:06.2,095.D-0269(A),100376011,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-04T07:11:30.727.tar,   749.997
2016-07-04,eps-Gru,22:48:33.02,-51:19:07.1,095.D-0269(A),100376032,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-04T08:09:39.954.tar,   209.998
2016-07-04,eps-Gru,22:48:33.06,-51:19:07.2,095.D-0269(A),100376032,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-04T08:25:51.544.tar,   209.998
2016-07-04,eps-Gru,22:48:33.11,-51:19:06.9,095.D-0269(A),100376032,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-04T08:42:03.005.tar,   209.998
2016-07-04,eps-Gru,22:48:33.24,-51:19:06.0,095.D-0269(A),100376032,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-04T08:58:15.105.tar,   209.998
2016-07-04,eps-Gru,22:48:33.34,-51:19:05.4,095.D-0269(A),100376032,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-04T09:14:25.796.tar,   209.998
2016-07-04,eps-Gru,22:48:33.44,-51:19:04.7,095.D-0269(A),100376032,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-04T09:30:38.777.tar,   209.998
2016-07-04,eps-Gru,22:48:33.50,-51:19:04.1,095.D-0269(A),100376032,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-04T09:46:52.667.tar,   209.998
2016-07-04,eps-Gru,22:48:33.55,-51:19:04.3,095.D-0269(A),100376032,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-04T10:03:06.738.tar,   209.998
2016-07-04,"HD,151804",16:51:34.05,-41:13:53.0,095.D-0269(A),100376063,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-04T23:16:35.074.tar,  1049.998
2016-07-05,"HD,151804",16:51:34.45,-41:13:58.1,095.D-0269(A),100376063,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-05T00:28:59.413.tar,  1049.998
2016-07-05,alf-TrA,16:48:38.49,-69:01:49.7,095.D-0269(A),100376073,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-05T01:44:54.326.tar,   119.998
2016-07-05,alf-TrA,16:48:38.56,-69:01:49.5,095.D-0269(A),100376073,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-05T01:56:03.118.tar,   119.998
2016-07-05,alf-TrA,16:48:38.88,-69:01:49.6,095.D-0269(A),100376073,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-05T02:07:26.880.tar,   119.998
2016-07-05,eta-Ara,16:49:47.02,-59:02:40.1,095.D-0269(A),100376077,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-05T02:19:45.187.tar,   269.997
2016-07-05,zet-Ara,16:58:37.07,-55:59:34.9,095.D-0269(A),100376080,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-05T02:42:12.581.tar,   199.998
2016-07-05,zet-Ara,16:58:37.28,-55:59:34.4,095.D-0269(A),100376080,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-05T02:58:17.480.tar,   139.998
2016-07-06,alf-Ind,20:37:34.02,-47:17:35.4,095.D-0269(A),100376094,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-06T05:22:46.521.tar,    97.998
2016-07-06,alf-Ind,20:37:33.98,-47:17:35.8,095.D-0269(A),100376094,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-06T05:32:25.134.tar,    97.998
2016-07-06,eta-Pav,17:45:44.55,-64:43:34.2,095.D-0269(A),100376096,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-06T05:44:39.125.tar,   129.998
2016-07-06,eta-Pav,17:45:44.28,-64:43:32.4,095.D-0269(A),100376096,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-06T05:55:45.514.tar,   129.998
2016-07-06,eta-Ara,16:49:47.81,-59:02:36.4,095.D-0269(A),100376098,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-06T06:08:07.646.tar,    99.998
2016-07-06,eta-Ara,16:49:47.64,-59:02:36.4,095.D-0269(A),100376098,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-06T06:17:35.169.tar,    99.998
2016-07-06,iot-Gru,23:10:22.24,-45:14:51.0,095.D-0269(A),100376101,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-06T06:29:13.638.tar,   129.998
2016-07-06,iot-Gru,23:10:22.22,-45:14:52.2,095.D-0269(A),100376101,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2015-07-06T06:40:21.107.tar,   129.998
